year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2012,Dry season,2012.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,51.483
2012,Dry season,2012.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,19.686
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,22.02
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,21.806
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,69.814
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,72.977
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,49.788
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,100.4
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,32.962
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,51.499
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,143.71
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,57.119
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,110.03
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,106.732
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,225.347
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,67.905
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,40.994
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,60.873
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,47.586
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,49.801
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,81.935
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,188.839
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,76.272
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,169.691
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,358.062
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,44.97
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,204.763
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,155.85
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,26.475
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,120.722
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,219.798
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,155.893
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,51.854
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,40.864
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,67.408
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,110.626
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,22.38
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,42.779
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,55.893
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,78.898
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,52.24
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,118.395
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,213.497
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,96.291
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,25.183
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,24.274
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,38.328
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,91.693
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,83.607
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,20.916
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,125.118
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,107.229
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,55.918
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,70.883
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,47.576
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,99.908
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,40.401
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,43.746
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,56.619
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,124.804
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,52.792
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,204.22
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,32.478
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,48.418
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,52.75
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,113.565
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,42.297
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,63.315
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,182.057
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,68.023
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,41.233
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,78.415
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,97.568
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,57.344
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,281.07
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,49.605
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,68.753
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,58.022
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,31.47
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,100.539
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,43.417
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,70.962
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,31.094
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,66.538
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,60.418
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,26.843
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,22.255
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,60.352
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,35.289
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,8.803
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,31.661
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,26.767
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,11.418
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,73.445
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,9.712
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,51.426
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,22.658
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,64.145
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,14.845
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,14.45
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,38.518
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,122.991
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,29.613
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,7.981
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,60.736
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,0
2013,Wet season,2013,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,22.689
