survey_year,season,zone,vegetation_formation,station_id,sampling_unit,species,relative_cover
2021,Winter,Zone A,Shrubland,ST_002,ST_002_2021,Species C,1.862
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species E,1.27
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species S,4.985
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species F,0.711
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species T,4.815
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species A,0.555
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species V,6.021
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species B,4.025
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species R,1.737
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species X,3.353
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species W,3.804
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species Q,1.34
2021,Winter,Zone A,Shrubland,ST_003,ST_003_2021,Species M,0.581
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species N,2.051
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species F,7.125
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species H,3.399
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species D,16.613
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species G,1.824
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species M,7.434
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species R,2.597
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species K,3.765
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species O,3.509
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species T,2.685
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species I,1.712
2018,Wet season,Zone A,Desert scrub,ST_004,ST_004_2018,Species W,2.941
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species J,1.203
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species F,1.331
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species I,0.774
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species U,0.33
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species G,0.346
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species M,2.181
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species L,2.988
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species H,1.824
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species D,2.46
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species E,1.845
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species S,0.497
2018,Wet season,Zone A,Desert scrub,ST_005,ST_005_2018,Species X,3.493
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species I,4.37
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species H,2.329
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species N,6.812
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species J,0.842
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species R,3.475
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species D,3.083
2018,Wet season,Zone A,Desert scrub,ST_006,ST_006_2018,Species A,7.183
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species A,2.582
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species F,1.608
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species X,2.968
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species I,0.985
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species G,2.818
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species U,0.981
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species H,1.44
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species K,2.199
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species D,3.201
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species J,0.867
2019,Wet season,Zone A,Desert scrub,ST_004,ST_004_2019,Species O,4.866
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species D,3.52
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species A,2.44
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species G,2.519
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species Q,2.633
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species R,6.39
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species H,7.9
2019,Wet season,Zone A,Desert scrub,ST_005,ST_005_2019,Species P,10.222
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species J,3.903
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species F,7.367
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species K,3.081
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species L,3.101
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species N,3.854
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species C,4.399
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species X,7.554
2019,Wet season,Zone A,Desert scrub,ST_006,ST_006_2019,Species H,2.48
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species T,3.327
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species D,5.296
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species Q,3.116
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species M,3.255
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species G,1.852
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species N,8.668
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species I,4.061
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species L,1.174
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species H,2.847
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species C,2.615
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species A,6.067
2020,Wet season,Zone A,Desert scrub,ST_004,ST_004_2020,Species K,4.655
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species F,1.382
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species E,3.957
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species K,3.151
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species I,7.335
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species H,4.172
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species D,7.111
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species G,1.201
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species J,6.913
2020,Wet season,Zone A,Desert scrub,ST_005,ST_005_2020,Species X,1.123
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species S,5.036
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species A,2.406
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species F,4.089
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species R,1.307
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species D,0.79
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species O,6.076
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species E,2.581
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species M,3.023
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species K,4.983
2020,Wet season,Zone A,Desert scrub,ST_006,ST_006_2020,Species J,8.308
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species K,1.358
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species S,12.951
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species H,5.073
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species I,3.546
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species J,11.638
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species Q,2.88
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species D,5.697
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species W,6.884
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species R,1.018
2021,Wet season,Zone A,Desert scrub,ST_004,ST_004_2021,Species O,0.95
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species A,5.965
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species K,1.123
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species P,2.953
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species X,1.329
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species H,4.515
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species D,8.442
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species C,5.777
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species G,3.958
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species M,0.794
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species F,3.902
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species S,5.142
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species I,1.34
2021,Wet season,Zone A,Desert scrub,ST_005,ST_005_2021,Species L,2.943
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species A,2.275
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species C,1.8
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species F,3.153
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species B,6.628
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species N,3.426
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species I,2.54
2021,Wet season,Zone A,Desert scrub,ST_006,ST_006_2021,Species J,1.27
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species I,3.196
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species G,0.445
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species P,0.93
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species F,3.677
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species M,0.072
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species S,0.427
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species D,0.937
2018,Dry season,Zone A,Desert scrub,ST_004,ST_004_2018,Species H,5.399
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species F,2.772
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species H,2.172
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species L,1.887
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species C,6.407
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species G,0.056
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species I,2.529
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species S,0.492
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species E,0.658
2018,Dry season,Zone A,Desert scrub,ST_005,ST_005_2018,Species O,2.443
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species J,2.207
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species I,0.783
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species G,0.676
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species B,0.77
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species K,2.184
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species D,0.611
2018,Dry season,Zone A,Desert scrub,ST_006,ST_006_2018,Species F,3.798
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species D,2.854
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species K,3.31
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species W,6.308
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species G,4.204
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species B,2.132
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species F,1.344
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species P,3.227
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species E,2.422
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species V,0.625
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species R,3.333
2019,Dry season,Zone A,Desert scrub,ST_004,ST_004_2019,Species I,0.259
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species I,1.78
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species H,1.028
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species T,3.766
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species G,3.999
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species E,2.948
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species F,1.47
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species S,1.225
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species N,0.05
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species B,0.847
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species X,0.282
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species M,5.129
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species W,0.665
2019,Dry season,Zone A,Desert scrub,ST_005,ST_005_2019,Species D,0.95
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species K,4.731
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species E,0.928
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species W,4.219
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species T,2.099
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species N,0.516
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species J,0.053
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species F,2.405
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species D,0.715
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species L,3.375
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species V,0.553
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species G,1.506
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species X,0.996
2019,Dry season,Zone A,Desert scrub,ST_006,ST_006_2019,Species A,2.608
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species K,3.466
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species H,0.771
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species J,3.464
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species B,1.812
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species F,2.247
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species W,2.962
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species G,0.71
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species I,1.996
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species T,0.518
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species D,1.257
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species A,2.975
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species P,1.122
2020,Dry season,Zone A,Desert scrub,ST_004,ST_004_2020,Species E,0.586
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species Q,0.935
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species F,2.838
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species S,2.696
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species T,1.922
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species C,0.371
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species G,3.09
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species H,1.329
2020,Dry season,Zone A,Desert scrub,ST_005,ST_005_2020,Species N,1.48
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species W,1.911
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species E,0.535
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species F,5.243
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species M,0.989
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species L,0.447
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species J,1.816
2020,Dry season,Zone A,Desert scrub,ST_006,ST_006_2020,Species D,1.288
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species J,1.624
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species G,2.126
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species E,1.397
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species S,0.746
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species M,3.587
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species K,4.249
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species F,0.982
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species V,5.904
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species R,3.862
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species A,3.647
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species N,2.036
2021,Dry season,Zone A,Desert scrub,ST_004,ST_004_2021,Species O,4.168
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species K,1.294
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species H,2.114
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species U,3.03
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species G,0.495
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species F,3.322
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species E,0.817
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species I,2.033
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species M,0.662
2021,Dry season,Zone A,Desert scrub,ST_005,ST_005_2021,Species L,1.63
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species M,3.851
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species E,3.981
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species I,1.896
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species D,1.553
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species J,1.828
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species G,1.744
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species W,1.152
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species A,2.099
2021,Dry season,Zone A,Desert scrub,ST_006,ST_006_2021,Species F,0.872
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species D,4.993
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species K,0.194
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species N,3.196
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species G,2.48
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species M,4.055
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species J,3.056
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species B,7.419
2018,Winter,Zone A,Desert scrub,ST_004,ST_004_2018,Species Q,2.435
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species K,7.23
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species H,2.133
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species F,0.96
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species A,4.407
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species D,5.282
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species J,0.911
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species I,7.638
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species V,2.415
2018,Winter,Zone A,Desert scrub,ST_005,ST_005_2018,Species N,1.058
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species D,0.602
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species S,5.389
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species H,3.163
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species J,2.556
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species N,4.283
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species R,7.447
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species L,0.231
2018,Winter,Zone A,Desert scrub,ST_006,ST_006_2018,Species I,2.699
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species F,2.871
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species I,7.183
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species G,6.267
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species P,2.144
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species C,2.247
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species H,3.313
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species J,7.387
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species D,1.596
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species W,2.0
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species M,4.073
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species A,3.965
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species N,0.134
2019,Winter,Zone A,Desert scrub,ST_004,ST_004_2019,Species V,2.743
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species K,1.111
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species E,3.186
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species P,1.973
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species D,1.501
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species J,4.678
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species F,5.016
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species S,3.469
2019,Winter,Zone A,Desert scrub,ST_005,ST_005_2019,Species H,6.059
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species K,1.49
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species S,3.22
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species I,2.396
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species H,4.624
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species A,5.901
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species D,1.542
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species G,2.305
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species B,1.327
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species F,2.627
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species N,1.725
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species X,2.726
2019,Winter,Zone A,Desert scrub,ST_006,ST_006_2019,Species E,6.472
2020,Winter,Zone A,Desert scrub,ST_004,ST_004_2020,Species I,7.363
